synergy	colval
-238.060545385	429.35826087
-1064.43333333	140.271428571
0.0	70.7142857143
-318.963888889	295.75
-25.5291666667	409.261904762
-82.0277777778	139.595238095
-119.983333333	150.303571429
-885.6875	588.698412698
-344.603370405	192.11746988
-21.25	147.666666667
1254.36666667	3617.6
-8.5	30.1666666667
-27.1666666667	339.420289855
-267.5	215.475
-0.25	8.0
-188.871527778	289.279761905
-180.428571429	209.7004329
-19.75	6.0
81.6071428571	386.964285714
-991.375	187.0
-16.3333333333	202.958333333
-18.75	81.6428571429
-9.5	379.5
-104.75	544.642857143
-77.5773809524	17.1333333333
0.0	96.0
37.4166666667	174.625
-0.583333333333	0.0
-494.772321429	174.987837559
-46.4791666667	84.5
0.0	10.0
0.0	4.33333333333
-210.839285714	5.5
337.801041667	1722.5815508
