synergy	colval
-54.9875	10.0
-26.275	2.0
-37.85	1.0
-41.5125	1.0
-42.825	1.0
-24.7	2.0
-47.95	4.0
-49.1375	13.0
-38.3625	2.0
-42.875	2.0
-51.675	5.0
-21.3125	3.0
-28.375	3.0
-73.0875	3.0
-70.8	1.0
-29.25	1.0
-52.0375	3.0
-57.225	1.0
-39.1375	3.0
-41.0	24.0
-50.3875	4.0
-26.1375	11.0
-55.275	1.0
-33.8125	2.0
-42.15	4.0
-59.9875	7.0
-41.9375	1.0
-32.95	13.0
-23.1125	1.0
-27.6875	1.0
-44.9625	4.0
-38.175	1.0
-48.1875	1.0
11.85	73.0
1.175	19.0
-62.875	2.0
-47.625	3.0
