synergy	colval
-123.962253274	2.0
-172.459013514	4.2
-125.581811507	3.5
-102.643535568	-3.0
-95.009291521	-1.0
-66.9997475339	1.0
-117.657545135	9.05555555556
-140.644917833	-2.0
-72.730898182	5.75
-149.012876348	7.1
-150.499549585	-1.5
-187.428898342	3.08333333333
-88.3687204755	3.75
-192.350275611	24.9166666667
-87.2329088409	11.3245614035
-90.7117226724	-2.0
-103.345777805	5.16666666667
-207.342345351	51.2333333333
-192.530564951	36.75
-165.019777541	8.5
-184.791082521	31.5833333333
-207.172801495	16.4166666667
-142.131386555	9.07142857143
-79.2587211408	12.6666666667
-193.393667	4.5
-155.440594454	10.5
-65.9766474837	0.5
-31.9689855215	5.0
-168.154036096	16.0333333333
-164.037200913	31.1666666667
-119.571760142	4.66666666667
-96.3751038006	5.0
-48.9769446327	20.6666666667
-59.1869742959	2.5
-120.706683111	5.83333333333
-161.795680437	26.8818181818
-48.7830989446	10.8333333333
-223.994096466	43.5833333333
-167.500921	12.5
-236.420937133	16.0
-64.4155330436	4.5
-26.9266498269	4.0
-213.283932757	4.0
-162.781856635	14.3333333333
-204.579700097	28.25
-167.500921	12.5
-177.623567525	17.5
-134.7342054	1.0
-9.3701525013	2.5
-16.8998571057	2.0
-103.622566472	8.33333333333
-54.4390354044	7.0
-82.3703140998	2.5
-38.8272533664	2.0
-77.1396552234	4.07142857143
-84.3752743744	5.5
-189.72826905	33.3333333333
-48.5232687064	3.0
-104.306632679	-4.0
-162.991399057	27.9575757576
-54.6415632993	10.5
-154.463813645	11.9
-149.276244546	24.0333333333
-125.5379856	9.5
-179.190632481	4.5
-80.9309947533	3.5
-170.496583562	4.33333333333
-140.810991471	3.77272727273
-44.4587235159	1.33333333333
-92.9127917429	7.61904761905
-51.4843013658	6.0
-39.5422785447	5.5
-180.98296871	21.7833333333
-126.093228928	10.0
-99.888340712	-4.0
-80.2492623507	2.1
-69.5931216255	4.5
-36.1766910354	4.83333333333
-121.671929104	5.5
-37.2901965114	4.5
-219.320977252	43.95
-88.7611107121	0.0
-120.087601779	17.0
-197.525203833	24.1666666667
-184.819833618	39.25
-112.511628908	3.0
-162.990431917	5.5
-107.181325331	3.83333333333
-122.288073452	6.33333333333
-143.093286636	30.6666666667
-118.240054346	-2.5
-145.591258973	7.5
-172.386167295	83.3404761905
-158.6295515	32.2333333333
-120.785925245	10.7833333333
-33.2325730196	5.33333333333
-72.6436454927	-1.5
-141.919192437	-1.0
-140.664520797	2.5
-156.432209622	1.5
-116.613796217	13.1666666667
-159.804248151	29.0
-222.702567796	28.4833333333
-212.849763005	25.4166666667
-82.6396986221	-0.5
-53.3425585434	3.83333333333
-91.6591349591	5.0
-73.3762208328	-1.0
-167.039216681	19.7833333333
-95.713153217	10.1693404635
-74.1532334977	3.5
-193.662902539	6.5
-133.076185502	19.6666666667
-167.37129123	6.33333333333
-74.1175580247	5.33333333333
-125.409886821	3.66666666667
-100.025473653	8.63333333333
-202.397757715	27.0833333333
-245.024370279	34.6666666667
-48.9769446327	20.6666666667
-215.974639492	10.0333333333
-131.724409497	17.5
-150.245296187	11.8333333333
-136.020696933	-3.0
-96.7775200192	11.6693404635
-27.7633030652	3.5
-92.4980979855	0.5
-87.3534245962	-0.166666666667
-188.265483853	19.9166666667
-219.781278126	20.7555555556
-162.326529414	24.4833333333
-153.873599227	9.5
-115.631423085	0.0
-24.6778830201	4.0
-89.3475413804	9.33333333333
-35.2063616131	4.5
-192.065457029	14.85
-53.0744567142	8.5
-114.023067218	10.0
-115.994596394	0.833333333333
-36.8022952853	-0.5
-164.136336822	11.3333333333
-129.087592821	-1.0
-85.8580842089	-0.166666666667
-48.7238899806	5.5
-181.6863713	1.0
-139.85773545	19.9603174603
-60.0186094876	12.5
-169.454296271	18.0
-38.1675620168	5.33333333333
-34.1250876815	2.73333333333
-111.783413847	2.33333333333
-30.9551303011	2.5
-118.090101183	3.33333333333
-121.262150003	1.33333333333
-128.283313235	10.9166666667
-25.2786645535	0.5
-91.1590687496	1.5
-79.784988081	9.25
-133.928854948	11.5
-119.219664785	9.91666666667
-59.1968904315	4.16666666667
-22.412045113	4.5
-79.7576997396	4.0
-210.345864788	8.6
-18.2264905102	0.5
-88.619033174	7.11904761905
-152.355286549	10.4761904762
-136.204515781	3.1
-71.811978357	1.5
-112.921409682	6.25
-185.101279561	22.9166666667
-35.6129160602	4.0
-112.078982429	12.1666666667
-92.9525242328	-1.5
-89.8051665544	4.33333333333
-95.7165551639	4.5
-160.787560913	80.6738095238
-111.595508014	1.5
-41.8696536096	6.0
-180.591054765	2.33333333333
-186.750755501	39.1666666667
-159.481712638	32.0333333333
-63.7908670248	2.0
-168.194972244	10.5
-17.5082682718	1.5
-89.5634469203	10.3333333333
-98.032340653	1.0
-93.4210033922	5.0
-96.6332180801	2.16666666667
-79.2038892866	6.0
-21.5219609192	2.5
-102.77853938	-2.0
-136.075814768	6.66666666667
-172.786462228	3.6
-126.380062878	0.5
-146.111182543	6.0
-219.647769274	53.8333333333
-94.5473000528	-1.0
-38.8014733292	3.5
-177.209572168	36.6166666667
-47.1891150877	4.33333333333
-134.714682792	3.93333333333
-93.6148602417	-0.5
-108.0833629	4.83333333333
-69.9073903829	3.0
-131.118591655	0.0
-160.8392603	37.3666666667
-180.311281727	2.27272727273
-2.73949195015	2.0
-222.744608245	57.15
-14.3532776222	1.0
-85.3494156467	1.83333333333
-194.534100412	17.6666666667
-99.7031114731	0.5
-118.558805078	3.83333333333
-53.3323802899	7.0
-36.036891295	2.0
-143.844557357	4.5
-128.065714161	9.91666666667
-46.2511369788	2.33333333333
-176.396854885	18.0
-15.4744953345	0.5
-225.04285938	12.0
-170.476505374	7.13333333333
-70.5849935467	6.16666666667
-128.995617957	22.4666666667
-144.96957466	-4.5
-107.381211209	-5.0
