synergy	colval
-68.9689254634	14.7171153846
-112.198214333	43.5410416667
-1.26633158583	2.3
-127.319930139	36.3217681624
-53.0101190565	12.3597777778
-50.1188501068	11.9327777778
-68.0436311365	23.0627083333
-36.5734124493	2.99461538462
-114.314684954	51.5095459402
-47.3662477582	9.92222222222
-51.0893687339	5.514375
-61.8513582679	13.1866666667
-21.2322261942	4.98444444444
-42.2350124844	5.939375
-51.9040090821	7.42055555556
-46.2160482706	8.40277777778
-33.1548464978	8.865
-90.2470767508	15.359375
-65.4740685837	12.1547777778
-86.767162177	12.9779861111
-24.8813670772	4.84222222222
-58.5651374177	14.7702083333
-90.8663501397	30.1405459402
-119.499051468	75.9623237179
-22.4730540715	6.77777777778
-45.5045530132	5.66333333333
-74.3576753457	10.8485042735
-79.7637353797	31.1716666667
-79.2526765063	18.3321153846
-84.5050119531	19.0095042735
-96.9185223762	30.0012126068
-20.2386876781	0.981666666667
-40.0073458061	11.245
-96.3407872121	26.6073237179
-41.6429989245	13.1866666667
-56.9370180617	12.9896153846
-95.500734096	21.2318333333
-75.3871670881	18.6193376068
-129.263304323	55.9845459402
-103.221444971	23.3979861111
-42.603678754	6.67461538462
-63.7595080819	17.7277777778
-102.144223284	24.9114903846
-58.4973366819	11.4827083333
-104.502218003	23.9839903846
-52.4720111273	13.4161111111
-42.3929628248	6.75166666667
-38.307626786	10.2896153846
-86.7924943601	19.2715598291
-4.30922519777	1.12
-5.54671586817	2.30666666667
-20.2465586177	3.12222222222
-78.0868951924	11.9169444444
-44.2614977849	12.1461111111
-40.6058491048	9.76222222222
-60.6572429687	9.444375
-131.165255088	70.1530416667
-51.760263888	9.94111111111
-29.7529047121	6.31333333333
-90.9470138216	14.6479487179
