players	count	points
Anthony Johnson,Hedo Turkoglu,J.J. Redick,Keith Bogans,Marcin Gortat	2	3.5
Anthony Johnson,Hedo Turkoglu,J.J. Redick,Keith Bogans,Tony Battie	1	10.0
Anthony Johnson,Hedo Turkoglu,J.J. Redick,Marcin Gortat,Mickael Pietrus	1	11.0
Anthony Johnson,Hedo Turkoglu,J.J. Redick,Marcin Gortat,Rashard Lewis	11	4.909090909090909
Anthony Johnson,Hedo Turkoglu,J.J. Redick,Marcin Gortat,Tony Battie	13	5.846153846153846
Anthony Johnson,Hedo Turkoglu,J.J. Redick,Mickael Pietrus,Tony Battie	2	3.0
Anthony Johnson,Hedo Turkoglu,J.J. Redick,Rashard Lewis,Tony Battie	7	3.857142857142857
Anthony Johnson,Hedo Turkoglu,Keith Bogans,Marcin Gortat,Rashard Lewis	3	3.6666666666666665
Anthony Johnson,Hedo Turkoglu,Keith Bogans,Marcin Gortat,Tony Battie	2	2.0
Anthony Johnson,Hedo Turkoglu,Keith Bogans,Mickael Pietrus,Tony Battie	1	2.0
Anthony Johnson,Hedo Turkoglu,Keith Bogans,Rashard Lewis,Tony Battie	6	6.5
Anthony Johnson,Hedo Turkoglu,Marcin Gortat,Mickael Pietrus,Rashard Lewis	6	5.5
Anthony Johnson,Hedo Turkoglu,Marcin Gortat,Mickael Pietrus,Tony Battie	10	5.4
Anthony Johnson,Hedo Turkoglu,Mickael Pietrus,Rashard Lewis,Tony Battie	6	9.833333333333334
Anthony Johnson,J.J. Redick,Jeremy Richardson,Marcin Gortat,Tony Battie	2	4.0
Anthony Johnson,J.J. Redick,Keith Bogans,Rashard Lewis,Tony Battie	2	6.0
Anthony Johnson,J.J. Redick,Marcin Gortat,Matt Barnes,Rashard Lewis	3	3.6666666666666665
Anthony Johnson,J.J. Redick,Marcin Gortat,Matt Barnes,Ryan Anderson	8	6.25
Anthony Johnson,J.J. Redick,Marcin Gortat,Mickael Pietrus,Rashard Lewis	6	4.5
Anthony Johnson,J.J. Redick,Marcin Gortat,Mickael Pietrus,Ryan Anderson	3	6.333333333333333
Anthony Johnson,J.J. Redick,Marcin Gortat,Mickael Pietrus,Tony Battie	7	8.857142857142858
Anthony Johnson,J.J. Redick,Marcin Gortat,Rashard Lewis,Ryan Anderson	1	17.0
Anthony Johnson,J.J. Redick,Marcin Gortat,Rashard Lewis,Tony Battie	2	3.0
Anthony Johnson,J.J. Redick,Marcin Gortat,Rashard Lewis,Vince Carter	1	2.0
Anthony Johnson,J.J. Redick,Marcin Gortat,Ryan Anderson,Vince Carter	4	4.75
Anthony Johnson,J.J. Redick,Mickael Pietrus,Rashard Lewis,Tony Battie	4	8.5
Anthony Johnson,Jameer Nelson,Marcin Gortat,Matt Barnes,Mickael Pietrus	1	4.0
Anthony Johnson,Jameer Nelson,Marcin Gortat,Matt Barnes,Ryan Anderson	1	3.0
Anthony Johnson,Jeremy Richardson,Marcin Gortat,Mickael Pietrus,Tony Battie	1	4.0
Anthony Johnson,Joe Johnson,Josh Childress,Josh Smith,Lorenzen Wright	2	4.0
Anthony Johnson,Joe Johnson,Josh Childress,Josh Smith,Marvin Williams	10	5.8
Anthony Johnson,Joe Johnson,Josh Childress,Josh Smith,Shelden Williams	3	6.666666666666667
Anthony Johnson,Joe Johnson,Josh Childress,Josh Smith,Solomon Jones	2	6.5
Anthony Johnson,Joe Johnson,Josh Childress,Josh Smith,Zaza Pachulia	8	6.5
Anthony Johnson,Joe Johnson,Josh Childress,Lorenzen Wright,Marvin Williams	1	13.0
Anthony Johnson,Joe Johnson,Josh Childress,Lorenzen Wright,Shelden Williams	1	4.0
Anthony Johnson,Joe Johnson,Josh Childress,Mario West,Solomon Jones	1	2.0
Anthony Johnson,Joe Johnson,Josh Childress,Marvin Williams,Shelden Williams	3	2.6666666666666665
Anthony Johnson,Joe Johnson,Josh Childress,Marvin Williams,Solomon Jones	2	5.5
Anthony Johnson,Joe Johnson,Josh Childress,Marvin Williams,Tyronn Lue	2	4.0
Anthony Johnson,Joe Johnson,Josh Childress,Marvin Williams,Zaza Pachulia	7	5.285714285714286
Anthony Johnson,Joe Johnson,Josh Childress,Tyronn Lue,Zaza Pachulia	3	4.0
Anthony Johnson,Joe Johnson,Josh Smith,Lorenzen Wright,Mario West	2	2.0
Anthony Johnson,Joe Johnson,Josh Smith,Lorenzen Wright,Marvin Williams	6	11.0
Anthony Johnson,Joe Johnson,Josh Smith,Lorenzen Wright,Speedy Claxton	1	8.0
Anthony Johnson,Joe Johnson,Josh Smith,Mario West,Marvin Williams	2	4.0
Anthony Johnson,Joe Johnson,Josh Smith,Mario West,Shelden Williams	1	5.0
Anthony Johnson,Joe Johnson,Josh Smith,Mario West,Zaza Pachulia	1	2.0
Anthony Johnson,Joe Johnson,Josh Smith,Marvin Williams,Salim Stoudamire	1	3.0
Anthony Johnson,Joe Johnson,Josh Smith,Marvin Williams,Shelden Williams	5	3.0
Anthony Johnson,Joe Johnson,Josh Smith,Marvin Williams,Tyronn Lue	2	6.5
Anthony Johnson,Joe Johnson,Josh Smith,Marvin Williams,Zaza Pachulia	12	6.916666666666667
Anthony Johnson,Joe Johnson,Josh Smith,Shelden Williams,Zaza Pachulia	1	6.0
Anthony Johnson,Joe Johnson,Josh Smith,Solomon Jones,Zaza Pachulia	1	11.0
Anthony Johnson,Joe Johnson,Lorenzen Wright,Mario West,Marvin Williams	1	4.0
Anthony Johnson,Joe Johnson,Marvin Williams,Salim Stoudamire,Shelden Williams	2	3.5
Anthony Johnson,Joe Johnson,Marvin Williams,Salim Stoudamire,Solomon Jones	1	2.0
Anthony Johnson,Joe Johnson,Marvin Williams,Shelden Williams,Zaza Pachulia	2	7.0
Anthony Johnson,Joe Johnson,Marvin Williams,Solomon Jones,Speedy Claxton	1	6.0
Anthony Johnson,John Salmons,Kevin Martin,Mikki Moore,Ron Artest	5	4.6
Anthony Johnson,John Salmons,Kevin Martin,Mikki Moore,Spencer Hawes	6	14.5
Anthony Johnson,John Salmons,Kevin Martin,Ron Artest,Spencer Hawes	2	4.0
Anthony Johnson,John Salmons,Kevin Martin,Shelden Williams,Spencer Hawes	1	2.0
Anthony Johnson,John Salmons,Lorenzen Wright,Quincy Douby,Shelden Williams	1	2.0
Anthony Johnson,John Salmons,Mikki Moore,Quincy Douby,Shelden Williams	2	2.0
Anthony Johnson,John Salmons,Mikki Moore,Quincy Douby,Spencer Hawes	1	4.0
Anthony Johnson,John Salmons,Mikki Moore,Ron Artest,Spencer Hawes	1	6.0
Anthony Johnson,John Salmons,Quincy Douby,Shelden Williams,Spencer Hawes	4	6.5
Anthony Johnson,Josh Childress,Josh Smith,Lorenzen Wright,Marvin Williams	4	4.5
Anthony Johnson,Josh Childress,Josh Smith,Marvin Williams,Salim Stoudamire	3	2.6666666666666665
Anthony Johnson,Josh Childress,Josh Smith,Marvin Williams,Shelden Williams	2	4.0
Anthony Johnson,Josh Childress,Josh Smith,Marvin Williams,Solomon Jones	4	4.0
Anthony Johnson,Josh Childress,Josh Smith,Marvin Williams,Tyronn Lue	2	4.0
Anthony Johnson,Josh Childress,Josh Smith,Marvin Williams,Zaza Pachulia	9	24.666666666666668
Anthony Johnson,Josh Childress,Josh Smith,Royal Ivey,Shelden Williams	1	2.0
Anthony Johnson,Josh Childress,Josh Smith,Salim Stoudamire,Shelden Williams	1	4.0
Anthony Johnson,Josh Childress,Josh Smith,Salim Stoudamire,Solomon Jones	1	4.0
Anthony Johnson,Josh Childress,Josh Smith,Salim Stoudamire,Zaza Pachulia	2	5.0
Anthony Johnson,Josh Childress,Josh Smith,Shelden Williams,Tyronn Lue	1	2.0
Anthony Johnson,Josh Childress,Josh Smith,Shelden Williams,Zaza Pachulia	1	2.0
Anthony Johnson,Josh Childress,Josh Smith,Solomon Jones,Zaza Pachulia	2	8.0
Anthony Johnson,Josh Childress,Josh Smith,Tyronn Lue,Zaza Pachulia	3	5.666666666666667
Anthony Johnson,Josh Childress,Marvin Williams,Salim Stoudamire,Shelden Williams	1	2.0
Anthony Johnson,Josh Childress,Marvin Williams,Salim Stoudamire,Zaza Pachulia	3	2.0
Anthony Johnson,Josh Childress,Marvin Williams,Shelden Williams,Tyronn Lue	1	2.0
Anthony Johnson,Josh Childress,Marvin Williams,Solomon Jones,Tyronn Lue	2	3.0
Anthony Johnson,Josh Childress,Marvin Williams,Solomon Jones,Zaza Pachulia	1	4.0
Anthony Johnson,Josh Childress,Marvin Williams,Tyronn Lue,Zaza Pachulia	2	2.0
Anthony Johnson,Josh Childress,Salim Stoudamire,Shelden Williams,Tyronn Lue	1	2.0
Anthony Johnson,Josh Childress,Salim Stoudamire,Shelden Williams,Zaza Pachulia	1	8.0
Anthony Johnson,Josh Childress,Salim Stoudamire,Solomon Jones,Zaza Pachulia	1	11.0
Anthony Johnson,Josh Childress,Solomon Jones,Tyronn Lue,Zaza Pachulia	1	4.0
Anthony Johnson,Josh Smith,Lorenzen Wright,Marvin Williams,Salim Stoudamire	1	2.0
Anthony Johnson,Josh Smith,Lorenzen Wright,Marvin Williams,Shelden Williams	1	2.0
Anthony Johnson,Josh Smith,Lorenzen Wright,Marvin Williams,Solomon Jones	1	4.0
Anthony Johnson,Josh Smith,Lorenzen Wright,Marvin Williams,Tyronn Lue	1	2.0
Anthony Johnson,Josh Smith,Lorenzen Wright,Marvin Williams,Zaza Pachulia	1	2.0
Anthony Johnson,Josh Smith,Lorenzen Wright,Salim Stoudamire,Tyronn Lue	1	6.0
Anthony Johnson,Josh Smith,Mario West,Marvin Williams,Shelden Williams	1	2.0
Anthony Johnson,Josh Smith,Mario West,Salim Stoudamire,Shelden Williams	1	2.0
Anthony Johnson,Josh Smith,Mario West,Salim Stoudamire,Solomon Jones	1	2.0
Anthony Johnson,Josh Smith,Marvin Williams,Royal Ivey,Shelden Williams	4	7.25
Anthony Johnson,Josh Smith,Marvin Williams,Salim Stoudamire,Shelden Williams	2	9.0
Anthony Johnson,Josh Smith,Marvin Williams,Salim Stoudamire,Zaza Pachulia	2	5.0
Anthony Johnson,Josh Smith,Marvin Williams,Shelden Williams,Slava Medvedenko	1	2.0
Anthony Johnson,Josh Smith,Marvin Williams,Shelden Williams,Solomon Jones	2	3.0
Anthony Johnson,Josh Smith,Marvin Williams,Shelden Williams,Tyronn Lue	5	8.2
Anthony Johnson,Josh Smith,Marvin Williams,Shelden Williams,Zaza Pachulia	1	4.0
Anthony Johnson,Josh Smith,Marvin Williams,Slava Medvedenko,Tyronn Lue	1	2.0
Anthony Johnson,Josh Smith,Marvin Williams,Solomon Jones,Tyronn Lue	2	8.0
Anthony Johnson,Josh Smith,Marvin Williams,Solomon Jones,Zaza Pachulia	1	10.0
Anthony Johnson,Josh Smith,Marvin Williams,Tyronn Lue,Zaza Pachulia	1	2.0
Anthony Johnson,Josh Smith,Royal Ivey,Shelden Williams,Tyronn Lue	2	3.0
Anthony Johnson,Josh Smith,Royal Ivey,Solomon Jones,Tyronn Lue	1	4.0
Anthony Johnson,Josh Smith,Salim Stoudamire,Shelden Williams,Tyronn Lue	2	17.5
Anthony Johnson,Josh Smith,Salim Stoudamire,Solomon Jones,Zaza Pachulia	1	2.0
Anthony Johnson,Josh Smith,Shelden Williams,Slava Medvedenko,Tyronn Lue	2	2.0
Anthony Johnson,Keith Bogans,Marcin Gortat,Mickael Pietrus,Rashard Lewis	1	3.0
Anthony Johnson,Keith Bogans,Mickael Pietrus,Rashard Lewis,Tony Battie	3	3.3333333333333335
Anthony Johnson,Kevin Martin,Mikki Moore,Quincy Douby,Spencer Hawes	1	6.0
Anthony Johnson,Kevin Martin,Mikki Moore,Ron Artest,Spencer Hawes	1	23.0
Anthony Johnson,Kevin Martin,Quincy Douby,Shelden Williams,Spencer Hawes	1	3.0
Anthony Johnson,Lorenzen Wright,Marvin Williams,Royal Ivey,Shelden Williams	1	6.0
Anthony Johnson,Lorenzen Wright,Marvin Williams,Royal Ivey,Slava Medvedenko	1	12.0
Anthony Johnson,Lorenzen Wright,Marvin Williams,Salim Stoudamire,Tyronn Lue	1	7.0
Anthony Johnson,Lorenzen Wright,Marvin Williams,Slava Medvedenko,Tyronn Lue	1	2.0
Anthony Johnson,Marcin Gortat,Matt Barnes,Ryan Anderson,Vince Carter	3	6.0
Anthony Johnson,Marcin Gortat,Mickael Pietrus,Rashard Lewis,Tony Battie	2	4.0
Anthony Johnson,Marcin Gortat,Mickael Pietrus,Ryan Anderson,Vince Carter	1	9.0
Anthony Johnson,Marcin Gortat,Rashard Lewis,Ryan Anderson,Vince Carter	1	5.0
Anthony Johnson,Marvin Williams,Royal Ivey,Shelden Williams,Slava Medvedenko	2	6.0
Anthony Johnson,Marvin Williams,Royal Ivey,Shelden Williams,Solomon Jones	1	12.0
Anthony Johnson,Marvin Williams,Royal Ivey,Shelden Williams,Zaza Pachulia	1	6.0
Anthony Johnson,Marvin Williams,Royal Ivey,Slava Medvedenko,Tyronn Lue	1	2.0
Anthony Johnson,Marvin Williams,Salim Stoudamire,Shelden Williams,Tyronn Lue	2	5.5
Anthony Johnson,Marvin Williams,Shelden Williams,Slava Medvedenko,Tyronn Lue	1	6.0
Anthony Johnson,Marvin Williams,Shelden Williams,Solomon Jones,Tyronn Lue	3	16.333333333333332
Anthony Johnson,Marvin Williams,Shelden Williams,Tyronn Lue,Zaza Pachulia	2	5.5
Anthony Johnson,Marvin Williams,Slava Medvedenko,Tyronn Lue,Zaza Pachulia	1	5.0
Anthony Johnson,Marvin Williams,Solomon Jones,Tyronn Lue,Zaza Pachulia	2	19.0
Anthony Johnson,Royal Ivey,Salim Stoudamire,Shelden Williams,Solomon Jones	1	2.0
Anthony Johnson,Royal Ivey,Shelden Williams,Slava Medvedenko,Tyronn Lue	1	2.0
Anthony Morrow,Anthony Randolph,Brandan Wright,C.J. Watson,Corey Maggette	1	2.0
Anthony Morrow,Anthony Randolph,Brandan Wright,C.J. Watson,Kelenna Azubuike	2	4.5
Anthony Morrow,Anthony Randolph,Brandan Wright,C.J. Watson,Marco Belinelli	2	10.5
Anthony Morrow,Anthony Randolph,Brandan Wright,C.J. Watson,Monta Ellis	1	4.0
Anthony Morrow,Anthony Randolph,Brandan Wright,C.J. Watson,Rob Kurz	2	2.0
Anthony Morrow,Anthony Randolph,Brandan Wright,Corey Maggette,Monta Ellis	1	2.0
Anthony Morrow,Anthony Randolph,Brandan Wright,Kelenna Azubuike,Marco Belinelli	1	8.0
Anthony Morrow,Anthony Randolph,Brandan Wright,Marco Belinelli,Rob Kurz	1	4.0
Anthony Morrow,Anthony Randolph,Brandan Wright,Ronny Turiaf,Stephen Jackson	2	13.0
Anthony Morrow,Anthony Randolph,C.J. Watson,Chris Hunter,Monta Ellis	1	11.0
Anthony Morrow,Anthony Randolph,C.J. Watson,Chris Hunter,Stephen Curry	2	5.0
Anthony Morrow,Anthony Randolph,C.J. Watson,Corey Maggette,Jamal Crawford	1	4.0
Anthony Morrow,Anthony Randolph,C.J. Watson,Corey Maggette,Jermareo Davidson	1	12.0
Anthony Morrow,Anthony Randolph,C.J. Watson,Corey Maggette,Kelenna Azubuike	3	7.0
Anthony Morrow,Anthony Randolph,C.J. Watson,Corey Maggette,Marco Belinelli	1	5.0
Anthony Morrow,Anthony Randolph,C.J. Watson,Corey Maggette,Monta Ellis	11	5.363636363636363
Anthony Morrow,Anthony Randolph,C.J. Watson,Corey Maggette,Ronny Turiaf	1	8.0
Anthony Morrow,Anthony Randolph,C.J. Watson,Corey Maggette,Stephen Curry	3	9.666666666666666
Anthony Morrow,Anthony Randolph,C.J. Watson,Corey Maggette,Stephen Jackson	2	4.5
Anthony Morrow,Anthony Randolph,C.J. Watson,Devean George,Monta Ellis	1	2.0
Anthony Morrow,Anthony Randolph,C.J. Watson,Devean George,Stephen Curry	1	2.0
Anthony Morrow,Anthony Randolph,C.J. Watson,Jamal Crawford,Jermareo Davidson	1	18.0
Anthony Morrow,Anthony Randolph,C.J. Watson,Jamal Crawford,Kelenna Azubuike	5	11.2
Anthony Morrow,Anthony Randolph,C.J. Watson,Jamal Crawford,Marco Belinelli	1	8.0
Anthony Morrow,Anthony Randolph,C.J. Watson,Jamal Crawford,Monta Ellis	1	2.0
Anthony Morrow,Anthony Randolph,C.J. Watson,Jamal Crawford,Rob Kurz	3	6.0
Anthony Morrow,Anthony Randolph,C.J. Watson,Jamal Crawford,Ronny Turiaf	5	5.2
Anthony Morrow,Anthony Randolph,C.J. Watson,Jermareo Davidson,Marco Belinelli	1	8.0
Anthony Morrow,Anthony Randolph,C.J. Watson,Jermareo Davidson,Rob Kurz	2	3.0
Anthony Morrow,Anthony Randolph,C.J. Watson,Kelenna Azubuike,Monta Ellis	1	7.0
Anthony Morrow,Anthony Randolph,C.J. Watson,Kelenna Azubuike,Rob Kurz	4	8.75
Anthony Morrow,Anthony Randolph,C.J. Watson,Kelenna Azubuike,Ronny Turiaf	6	12.833333333333334
Anthony Morrow,Anthony Randolph,C.J. Watson,Kelenna Azubuike,Stephen Curry	4	2.75
Anthony Morrow,Anthony Randolph,C.J. Watson,Kelenna Azubuike,Stephen Jackson	1	3.0
Anthony Morrow,Anthony Randolph,C.J. Watson,Marco Belinelli,Rob Kurz	1	2.0
Anthony Morrow,Anthony Randolph,C.J. Watson,Marco Belinelli,Ronny Turiaf	1	4.0
Anthony Morrow,Anthony Randolph,C.J. Watson,Monta Ellis,Rob Kurz	1	6.0
Anthony Morrow,Anthony Randolph,C.J. Watson,Monta Ellis,Ronny Turiaf	2	8.5
Anthony Morrow,Anthony Randolph,C.J. Watson,Monta Ellis,Stephen Curry	3	2.6666666666666665
Anthony Morrow,Anthony Randolph,C.J. Watson,Monta Ellis,Vladimir Radmanovic	4	4.75
Anthony Morrow,Anthony Randolph,C.J. Watson,Rob Kurz,Ronny Turiaf	1	2.0
Anthony Morrow,Anthony Randolph,C.J. Watson,Ronny Turiaf,Stephen Jackson	1	8.0
Anthony Morrow,Anthony Randolph,C.J. Watson,Stephen Curry,Stephen Jackson	1	2.0
Anthony Morrow,Anthony Randolph,C.J. Watson,Stephen Curry,Vladimir Radmanovic	5	4.6
Anthony Morrow,Anthony Randolph,Chris Hunter,Monta Ellis,Stephen Curry	2	2.5
Anthony Morrow,Anthony Randolph,Corey Maggette,Jamal Crawford,Jermareo Davidson	2	4.5
Anthony Morrow,Anthony Randolph,Corey Maggette,Jamal Crawford,Kelenna Azubuike	1	4.0
Anthony Morrow,Anthony Randolph,Corey Maggette,Jamal Crawford,Monta Ellis	1	5.0
Anthony Morrow,Anthony Randolph,Corey Maggette,Jamal Crawford,Ronny Turiaf	1	8.0
Anthony Morrow,Anthony Randolph,Corey Maggette,Jamal Crawford,Stephen Jackson	1	4.0
Anthony Morrow,Anthony Randolph,Corey Maggette,Jermareo Davidson,Monta Ellis	2	5.5
Anthony Morrow,Anthony Randolph,Corey Maggette,Kelenna Azubuike,Monta Ellis	5	6.6
Anthony Morrow,Anthony Randolph,Corey Maggette,Kelenna Azubuike,Stephen Curry	2	6.0
Anthony Morrow,Anthony Randolph,Corey Maggette,Marco Belinelli,Stephen Jackson	1	7.0
Anthony Morrow,Anthony Randolph,Corey Maggette,Mikki Moore,Monta Ellis	1	7.0
Anthony Morrow,Anthony Randolph,Corey Maggette,Mikki Moore,Stephen Curry	1	6.0
Anthony Morrow,Anthony Randolph,Corey Maggette,Monta Ellis,Raja Bell	1	6.0
Anthony Morrow,Anthony Randolph,Corey Maggette,Monta Ellis,Ronny Turiaf	2	4.0
Anthony Morrow,Anthony Randolph,Corey Maggette,Monta Ellis,Stephen Curry	11	11.818181818181818
Anthony Morrow,Anthony Randolph,Corey Maggette,Monta Ellis,Stephen Jackson	3	8.666666666666666
Anthony Morrow,Anthony Randolph,Corey Maggette,Monta Ellis,Vladimir Radmanovic	3	3.3333333333333335
Anthony Morrow,Anthony Randolph,Corey Maggette,Ronny Turiaf,Stephen Jackson	1	6.0
Anthony Morrow,Anthony Randolph,Corey Maggette,Stephen Curry,Stephen Jackson	3	5.666666666666667
Anthony Morrow,Anthony Randolph,Corey Maggette,Stephen Curry,Vladimir Radmanovic	1	12.0
Anthony Morrow,Anthony Randolph,DeMarcus Nelson,Marco Belinelli,Ronny Turiaf	1	2.0
Anthony Morrow,Anthony Randolph,DeMarcus Nelson,Marcus Williams,Rob Kurz	1	9.0
Anthony Morrow,Anthony Randolph,Jamal Crawford,Jermareo Davidson,Marco Belinelli	1	8.0
Anthony Morrow,Anthony Randolph,Jamal Crawford,Kelenna Azubuike,Monta Ellis	3	6.333333333333333
Anthony Morrow,Anthony Randolph,Jamal Crawford,Kelenna Azubuike,Rob Kurz	3	10.0
Anthony Morrow,Anthony Randolph,Jamal Crawford,Kelenna Azubuike,Ronny Turiaf	5	15.8
Anthony Morrow,Anthony Randolph,Jamal Crawford,Marco Belinelli,Ronny Turiaf	2	4.5
Anthony Morrow,Anthony Randolph,Jamal Crawford,Marcus Williams,Rob Kurz	1	2.0
Anthony Morrow,Anthony Randolph,Jamal Crawford,Monta Ellis,Rob Kurz	2	7.5
Anthony Morrow,Anthony Randolph,Jamal Crawford,Monta Ellis,Ronny Turiaf	2	8.0
Anthony Morrow,Anthony Randolph,Kelenna Azubuike,Marco Belinelli,Rob Kurz	1	6.0
Anthony Morrow,Anthony Randolph,Kelenna Azubuike,Marco Belinelli,Ronny Turiaf	1	2.0
Anthony Morrow,Anthony Randolph,Kelenna Azubuike,Mikki Moore,Stephen Curry	1	14.0
Anthony Morrow,Anthony Randolph,Kelenna Azubuike,Monta Ellis,Ronny Turiaf	2	7.0
Anthony Morrow,Anthony Randolph,Kelenna Azubuike,Monta Ellis,Stephen Curry	1	2.0
Anthony Morrow,Anthony Randolph,Kelenna Azubuike,Monta Ellis,Stephen Jackson	6	11.333333333333334
Anthony Morrow,Anthony Randolph,Kelenna Azubuike,Rob Kurz,Ronny Turiaf	1	14.0
Anthony Morrow,Anthony Randolph,Kelenna Azubuike,Ronny Turiaf,Stephen Jackson	1	6.0
Anthony Morrow,Anthony Randolph,Kelenna Azubuike,Stephen Curry,Stephen Jackson	2	10.5
Anthony Morrow,Anthony Randolph,Marco Belinelli,Marcus Williams,Rob Kurz	2	15.0
Anthony Morrow,Anthony Randolph,Mikki Moore,Monta Ellis,Raja Bell	1	4.0
Anthony Morrow,Anthony Randolph,Mikki Moore,Monta Ellis,Vladimir Radmanovic	1	19.0
Anthony Morrow,Anthony Randolph,Mikki Moore,Raja Bell,Stephen Curry	1	2.0
Anthony Morrow,Anthony Randolph,Monta Ellis,Ronny Turiaf,Stephen Jackson	2	5.5
Anthony Morrow,Anthony Randolph,Monta Ellis,Stephen Curry,Stephen Jackson	2	5.0
Anthony Morrow,Anthony Randolph,Monta Ellis,Stephen Curry,Vladimir Radmanovic	7	13.285714285714286
Anthony Morrow,Anthony Randolph,Raja Bell,Stephen Curry,Vladimir Radmanovic	1	8.0
Anthony Morrow,Anthony Tolliver,C.J. Watson,Chris Hunter,Devean George	1	2.0
Anthony Morrow,Anthony Tolliver,C.J. Watson,Chris Hunter,Monta Ellis	2	3.0
Anthony Morrow,Anthony Tolliver,C.J. Watson,Chris Hunter,Reggie Williams	4	6.75
Anthony Morrow,Anthony Tolliver,C.J. Watson,Chris Hunter,Stephen Curry	11	6.2727272727272725
Anthony Morrow,Anthony Tolliver,C.J. Watson,Corey Maggette,Devean George	1	4.0
Anthony Morrow,Anthony Tolliver,C.J. Watson,Corey Maggette,Monta Ellis	5	12.0
Anthony Morrow,Anthony Tolliver,C.J. Watson,Corey Maggette,Reggie Williams	1	20.0
Anthony Morrow,Anthony Tolliver,C.J. Watson,Corey Maggette,Ronny Turiaf	1	2.0
Anthony Morrow,Anthony Tolliver,C.J. Watson,Corey Maggette,Stephen Curry	3	7.0
Anthony Morrow,Anthony Tolliver,C.J. Watson,Devean George,Monta Ellis	2	4.0
Anthony Morrow,Anthony Tolliver,C.J. Watson,Devean George,Reggie Williams	6	14.333333333333334
Anthony Morrow,Anthony Tolliver,C.J. Watson,Devean George,Ronny Turiaf	1	2.0
Anthony Morrow,Anthony Tolliver,C.J. Watson,Devean George,Stephen Curry	3	6.333333333333333
Anthony Morrow,Anthony Tolliver,C.J. Watson,Monta Ellis,Reggie Williams	2	9.5
Anthony Morrow,Anthony Tolliver,C.J. Watson,Monta Ellis,Ronny Turiaf	2	2.5
Anthony Morrow,Anthony Tolliver,C.J. Watson,Reggie Williams,Ronny Turiaf	2	4.5
Anthony Morrow,Anthony Tolliver,C.J. Watson,Reggie Williams,Stephen Curry	6	6.666666666666667
Anthony Morrow,Anthony Tolliver,C.J. Watson,Ronny Turiaf,Stephen Curry	9	22.333333333333332
Anthony Morrow,Anthony Tolliver,Chris Hunter,Corey Maggette,Reggie Williams	1	6.0
Anthony Morrow,Anthony Tolliver,Chris Hunter,Corey Maggette,Stephen Curry	4	8.25
Anthony Morrow,Anthony Tolliver,Chris Hunter,Devean George,Monta Ellis	1	9.0
Anthony Morrow,Anthony Tolliver,Chris Hunter,Devean George,Reggie Williams	2	11.0
Anthony Morrow,Anthony Tolliver,Chris Hunter,Devean George,Stephen Curry	5	6.4
Anthony Morrow,Anthony Tolliver,Chris Hunter,Monta Ellis,Stephen Curry	4	7.25
Anthony Morrow,Anthony Tolliver,Chris Hunter,Reggie Williams,Stephen Curry	3	7.333333333333333
Anthony Morrow,Anthony Tolliver,Corey Maggette,Devean George,Reggie Williams	1	8.0
Anthony Morrow,Anthony Tolliver,Corey Maggette,Devean George,Stephen Curry	1	3.0
Anthony Morrow,Anthony Tolliver,Corey Maggette,Monta Ellis,Ronny Turiaf	1	14.0
Anthony Morrow,Anthony Tolliver,Corey Maggette,Monta Ellis,Stephen Curry	3	27.666666666666668
Anthony Morrow,Anthony Tolliver,Corey Maggette,Reggie Williams,Stephen Curry	3	7.0
Anthony Morrow,Anthony Tolliver,Corey Maggette,Ronny Turiaf,Stephen Curry	5	11.4
Anthony Morrow,Anthony Tolliver,Devean George,Monta Ellis,Reggie Williams	2	12.0
Anthony Morrow,Anthony Tolliver,Devean George,Monta Ellis,Stephen Curry	1	13.0
Anthony Morrow,Anthony Tolliver,Devean George,Reggie Williams,Stephen Curry	7	11.285714285714286
Anthony Morrow,Anthony Tolliver,Devean George,Ronny Turiaf,Stephen Curry	1	6.0
Anthony Morrow,Anthony Tolliver,Monta Ellis,Reggie Williams,Ronny Turiaf	1	14.0
Anthony Morrow,Anthony Tolliver,Monta Ellis,Reggie Williams,Stephen Curry	1	11.0
Anthony Morrow,Anthony Tolliver,Monta Ellis,Ronny Turiaf,Stephen Curry	3	17.666666666666668
Anthony Morrow,Anthony Tolliver,Reggie Williams,Ronny Turiaf,Stephen Curry	5	9.0
Anthony Morrow,Brandan Wright,C.J. Watson,Corey Maggette,Jermareo Davidson	1	2.0
Anthony Morrow,Brandan Wright,C.J. Watson,Corey Maggette,Kelenna Azubuike	3	8.666666666666666
Anthony Morrow,Brandan Wright,C.J. Watson,Corey Maggette,Marco Belinelli	1	2.0
Anthony Morrow,Brandan Wright,C.J. Watson,Corey Maggette,Monta Ellis	1	3.0
Anthony Morrow,Brandan Wright,C.J. Watson,Corey Maggette,Ronny Turiaf	1	2.0
Anthony Morrow,Brandan Wright,C.J. Watson,Corey Maggette,Stephen Jackson	1	9.0
Anthony Morrow,Brandan Wright,C.J. Watson,Kelenna Azubuike,Monta Ellis	1	4.0
Anthony Morrow,Brandan Wright,C.J. Watson,Kelenna Azubuike,Ronny Turiaf	3	3.6666666666666665
Anthony Morrow,Brandan Wright,C.J. Watson,Kelenna Azubuike,Stephen Jackson	4	5.75
Anthony Morrow,Brandan Wright,C.J. Watson,Marco Belinelli,Rob Kurz	2	6.0
